Order_ID,Priority_Level,Assigned_Vehicle,Status,Escalated
xwsk038134279,Low,motorcycle,Delivered,No
kndi545883412,Low,motorcycle,Delivered,No
diuj149816846,Low,scooter,Delivered,No
femx813059907,Low,scooter,Delivered,No
trkx472858069,Low,motorcycle,Delivered,No
gygt895285877,Low,motorcycle,Delivered,No
mlob897561467,Low,scooter,Delivered,No
jbxc216646895,Low,motorcycle,Delivered,No
ydoc474766986,Low,motorcycle,Delivered,No
znvj663777141,Low,scooter,Delivered,No
qxha047042965,Low,motorcycle,Delivered,No
orlm211232016,Low,scooter,Delivered,No
mnty395055514,Low,motorcycle,Delivered,No
dtjk740519377,Low,motorcycle,Delivered,No
dehu174648954,Low,motorcycle,Delivered,No
zmem976906530,Low,motorcycle,Delivered,No
qgph146322528,Low,motorcycle,Delivered,No
nsfx182185047,Low,scooter,Delivered,No
oods048679753,Low,motorcycle,Delivered,No
jgkv053992127,Low,scooter,Delivered,No
gjae874272855,Low,motorcycle,Delivered,No
eesm670847887,Low,motorcycle,Delivered,No
rnwd847837646,Low,scooter,Delivered,No
xzee792874507,Low,motorcycle,Delivered,No
iitr723488874,Low,motorcycle,Delivered,No
mujy830032097,Low,motorcycle,Delivered,No
axww038930610,Low,scooter,Delivered,No
coxn369984407,Low,scooter,Delivered,No
yzrc770533099,Low,motorcycle,Delivered,No
dyqi411246685,Low,motorcycle,Delivered,No
hbjd346351609,Low,van,Delivered,No
kwmu048551612,Low,scooter,Delivered,No
usgj877187387,Low,motorcycle,Delivered,No
qpaw364857413,Low,motorcycle,Delivered,No
xobm695300745,Low,motorcycle,Delivered,No
ezkx336866061,Low,motorcycle,Delivered,No
bkpb924954936,Low,scooter,Delivered,No
cepi151523666,Low,motorcycle,Delivered,No
lebq006083423,Low,van,Delivered,No
rbee465134199,Low,van,Delivered,No
fwam978981199,Low,motorcycle,Delivered,No
xumk099412799,Low,motorcycle,Delivered,No
xuer956422128,Low,motorcycle,Delivered,No
zojw785592551,Low,motorcycle,Delivered,No
heus656226202,Low,van,Delivered,No
wjjr404796396,Low,motorcycle,Delivered,No
mscx320293434,Low,scooter,Delivered,No
dqot066088682,Low,motorcycle,Delivered,No
dkje941138496,Low,motorcycle,Delivered,No
djvu714034016,Low,motorcycle,Delivered,No
kcat426631579,Low,motorcycle,Delivered,No
sxrm523878664,Low,van,Delivered,No
qtve430776377,Low,motorcycle,Delivered,No
kbzs934898201,Low,scooter,Delivered,No
mynd553484068,Low,motorcycle,Delivered,No
ntpz372651226,Low,scooter,Delivered,No
jldj268229407,Low,motorcycle,Delivered,No
rezu471532281,Low,scooter,Delivered,No
lcnu713904721,Low,motorcycle,Delivered,No
ccxn566824086,Low,scooter,Delivered,No
zfom164955606,Low,motorcycle,Delivered,No
hqfp781120511,Low,scooter,Delivered,No
qckm826566087,Low,motorcycle,Delivered,No
yscg476602200,Low,van,Delivered,No
ibgv934338709,Low,motorcycle,Delivered,No
vsrr655111718,Low,scooter,Delivered,No
ztbb191639335,Low,van,Delivered,No
obvg632837157,Low,motorcycle,Delivered,No
vflq691999519,Low,scooter,Delivered,No
nipk425334819,Low,scooter,Delivered,No
vdeh440127844,Low,motorcycle,Delivered,No
bymu284015819,Low,scooter,Delivered,No
emkp747460082,Low,motorcycle,Delivered,No
swia499023008,Low,scooter,Delivered,No
lyjl837548265,Low,motorcycle,Delivered,No
fzyb347652481,Low,scooter,Delivered,No
lguz699850959,Low,scooter,Delivered,No
rthe262371465,Low,motorcycle,Delivered,No
tuyd665354481,Low,motorcycle,Delivered,No
whjt548695059,Low,motorcycle,Delivered,No
isiw451594601,Low,scooter,Delivered,No
mgob423466519,Low,motorcycle,Delivered,No
gfsn334917294,Low,motorcycle,Delivered,No
rrtb289825037,Low,scooter,Delivered,No
hhxd710773261,Low,motorcycle,Delivered,No
daja277027835,Low,scooter,Delivered,No
lgcn656741082,Low,scooter,Delivered,No
efor959269230,Low,scooter,Delivered,No
vhlm846020183,Low,motorcycle,Delivered,No
vvgh419564707,Low,van,Delivered,No
xcgg682152421,Low,motorcycle,Delivered,No
lgme649651270,Low,motorcycle,Delivered,No
hqun420775402,Low,motorcycle,Delivered,No
zojv838537221,Low,motorcycle,Delivered,No
dsps689288454,Low,motorcycle,Delivered,No
vhqo487444631,Low,motorcycle,Delivered,No
wozh680720320,Low,motorcycle,Delivered,No
clad370933187,Low,motorcycle,Delivered,No
rych117116109,Low,scooter,Delivered,No
fwnz561969300,Low,van,Delivered,No
jwch622973118,Low,scooter,Delivered,No
wrhe102737348,Low,scooter,Delivered,No
fsso950694490,Low,motorcycle,Delivered,No
xlvz425072736,Low,scooter,Delivered,No
qlmn566134281,Low,motorcycle,Delivered,No
stli232521115,Low,motorcycle,Delivered,No
oxcl248579241,Low,scooter,Delivered,No
jqou600767548,Low,motorcycle,Delivered,No
sdgt281627458,Low,scooter,Delivered,No
hqhc128300617,Low,scooter,Delivered,No
nufb850636099,Low,van,Delivered,No
xidx018245353,Low,motorcycle,Delivered,No
jnqn044401185,Low,scooter,Delivered,No
qgii406379813,Low,motorcycle,Delivered,No
yugd260488024,Low,scooter,Delivered,No
yjwz638420171,Low,motorcycle,Delivered,No
uhfo249299544,Low,scooter,Delivered,No
eexm351564056,Low,motorcycle,Delivered,No
pgmm462000102,Low,scooter,Delivered,No
cgxl243811222,Low,scooter,Delivered,No
iwnq990143933,Low,motorcycle,Delivered,No
gzxe359516682,Low,motorcycle,Delivered,No
kvhx542395748,Low,motorcycle,Delivered,No
crll782795537,Low,motorcycle,Delivered,No
hfvp039097068,Low,motorcycle,Delivered,No
qawy321560257,Low,motorcycle,Delivered,No
svwz326797043,Low,van,Delivered,No
awbu449994891,Low,motorcycle,Delivered,No
dkxf164460037,Low,motorcycle,Delivered,No
gkzn852896214,Low,scooter,Delivered,No
mvii210422470,Low,motorcycle,Delivered,No
cecu464363319,Low,motorcycle,Delivered,No
nyuz103805582,Low,motorcycle,Delivered,No
fuhu692723660,Low,scooter,Delivered,No
pegh791933141,Low,scooter,Delivered,No
iybs167084291,Low,motorcycle,Delivered,No
ccpn090187183,Low,motorcycle,Delivered,No
uhhc975818545,Low,scooter,Delivered,No
xvkg721967623,Low,scooter,Delivered,No
ghii285548269,Low,motorcycle,Delivered,No
quls688163074,Low,motorcycle,Delivered,No
mjoc904671024,Low,scooter,Delivered,No
jera991156417,Low,motorcycle,Delivered,No
sxdo191816859,Low,motorcycle,Delivered,No
tuvm056866233,Low,motorcycle,Delivered,No
rlcu843057565,Low,scooter,Delivered,No
tnzp624829758,Low,motorcycle,Delivered,No
xdpe679541688,Low,van,Delivered,No
ieap486275627,Low,scooter,Delivered,No
ghgp353797336,Low,van,Delivered,No
olcn134383369,Low,motorcycle,Delivered,No
ccan873784253,Low,scooter,Delivered,No
yrsf676421689,Low,van,Delivered,No
utxv730474350,Low,motorcycle,Delivered,No
aehi489498404,Low,scooter,Delivered,No
fxaq327473692,Low,motorcycle,Delivered,No
kcjg490018521,Low,scooter,Delivered,No
hbgk093157328,Low,scooter,Delivered,No
gznw930721581,Low,motorcycle,Delivered,No
zrmz463855321,Low,van,Delivered,No
rnln555909235,Low,scooter,Delivered,No
apau114591477,Low,scooter,Delivered,No
eyul724728870,Low,motorcycle,Delivered,No
mwux540099903,Low,motorcycle,Delivered,No
jkbb427083466,Low,motorcycle,Delivered,No
kikc672861575,Low,motorcycle,Delivered,No
wlbz697212245,Low,motorcycle,Delivered,No
lyxb882162346,Low,van,Delivered,No
asee341263060,Low,scooter,Delivered,No
igur465838018,Low,motorcycle,Delivered,No
delb870800085,Low,van,Delivered,No
pufu462237882,Low,scooter,Delivered,No
vasn889927604,Low,scooter,Delivered,No
jfps417207702,Low,motorcycle,Delivered,No
yxss886680522,Low,scooter,Delivered,No
sfgr743185230,Low,motorcycle,Delivered,No
gbnj936276504,Low,scooter,Delivered,No
adxp249190371,Low,scooter,Delivered,No
notr860516272,Low,motorcycle,Delivered,No
abni949808739,Low,motorcycle,Delivered,No
zlwr140397441,Low,van,Delivered,No
bfyz506445668,Low,motorcycle,Delivered,No
uvhh132921710,Low,van,Delivered,No
nrln076510793,Low,scooter,Delivered,No
hyqd550211110,Low,motorcycle,Delivered,No
okps041231995,Low,van,Delivered,No
uepl617009394,Low,scooter,Delivered,No
zinp225144766,Low,motorcycle,Delivered,No
temv750946520,Low,motorcycle,Delivered,No
dwfc747970014,Low,motorcycle,Delivered,No
sytb453724369,Low,scooter,Delivered,No
rbid236997263,Low,motorcycle,Delivered,No
puus252658124,Low,scooter,Delivered,No
nwkp503541347,Low,van,Delivered,No
oboe810477919,Low,scooter,Delivered,No
twff875575192,Low,scooter,Delivered,No
sftv611728611,Low,scooter,Delivered,No
utcf685585182,Low,motorcycle,Delivered,No
lslt302737841,Low,scooter,Delivered,No
hnjp179126315,Low,motorcycle,Delivered,No
bfat717836737,Low,motorcycle,Delivered,No
ytdp801969792,Low,motorcycle,Delivered,No
enge426611764,Low,motorcycle,Delivered,No
tadk969549870,Low,motorcycle,Delivered,No
kjfh207560399,Low,motorcycle,Delivered,No
xiqb492619331,Low,motorcycle,Delivered,No
qwfl348466063,Low,motorcycle,Delivered,No
fupj939934654,Low,scooter,Delivered,No
xvgf666163045,Low,motorcycle,Delivered,No
eqbp179739864,Low,motorcycle,Delivered,No
wdvf664509564,Low,motorcycle,Delivered,No
ucva104505134,Low,motorcycle,Delivered,No
dkjw601573076,Low,scooter,Delivered,No
uulm301762201,Low,scooter,Delivered,No
zdms179132438,Low,scooter,Delivered,No
gmfl469552421,Low,motorcycle,Delivered,No
addc691222252,Low,motorcycle,Delivered,No
imtn512208632,Low,motorcycle,Delivered,No
joxp595833808,Low,scooter,Delivered,No
thkw634208124,Low,van,Delivered,No
ecci220779899,Low,van,Delivered,No
qsmb579290644,Low,motorcycle,Delivered,No
orna052103215,Low,van,Delivered,No
pauq533932954,Low,scooter,Delivered,No
lkuc260716779,Low,motorcycle,Delivered,No
dqus459890475,Low,van,Delivered,No
tpgz905719482,Low,motorcycle,Delivered,No
qfdn002016524,Low,scooter,Delivered,No
skww301247961,Low,motorcycle,Delivered,No
rwjz921184367,Low,motorcycle,Delivered,No
tata979324695,Low,van,Delivered,No
jdby054628395,Low,motorcycle,Delivered,No
ycxa227077258,Low,motorcycle,Delivered,No
emtq647793853,Low,motorcycle,Delivered,No
lwot219284167,Low,motorcycle,Delivered,No
rhyr309400901,Low,scooter,Delivered,No
ffch696047052,Low,motorcycle,Delivered,No
ahto634862000,Low,scooter,Delivered,No
ztlv867482037,Low,scooter,Delivered,No
bzdv439988745,Low,motorcycle,Delivered,No
tdyl655954010,Low,van,Delivered,No
ysne800372436,Low,motorcycle,Delivered,No
nacx746131927,Low,scooter,Delivered,No
kwxu236831786,Low,motorcycle,Delivered,No
dcdj770552822,Low,motorcycle,Delivered,No
mcaj459319184,Low,scooter,Delivered,No
ovpl999009412,Low,motorcycle,Delivered,No
umpb965747666,Low,scooter,Delivered,No
lpeo204235462,Low,motorcycle,Delivered,No
klvd256442177,Low,scooter,Delivered,No
vbmy290005077,Low,scooter,Delivered,No
gcmt222586335,Low,scooter,Delivered,No
elto969922444,Low,motorcycle,Delivered,No
gtia336894822,Low,motorcycle,Delivered,No
rhbe470248092,Low,motorcycle,Delivered,No
qmsp155841221,Low,motorcycle,Delivered,No
txxc118980117,Low,motorcycle,Delivered,No
rvub157800440,Low,motorcycle,Delivered,No
zlbx902511480,Low,motorcycle,Delivered,No
sbgj163360865,Low,motorcycle,Delivered,No
flvv349493882,Low,motorcycle,Delivered,No
ydtz966803348,Low,motorcycle,Delivered,No
oqhw899654135,Low,motorcycle,Delivered,No
itab303181544,Low,motorcycle,Delivered,No
tjxh877584070,Low,van,Delivered,No
rsku218060133,Low,motorcycle,Delivered,No
asam069064469,Low,motorcycle,Delivered,No
cwli632795716,Low,motorcycle,Delivered,No
diic106790703,Low,motorcycle,Delivered,No
dbkm472825132,Low,motorcycle,Delivered,No
faey455586076,Low,motorcycle,Delivered,No
kmti866135654,Low,motorcycle,Delivered,No
ivfg374058064,Low,motorcycle,Delivered,No
esyo601969059,Low,scooter,Delivered,No
oukh824568994,Low,motorcycle,Delivered,No
izyv243184021,Low,scooter,Delivered,No
mnid494338554,Low,motorcycle,Delivered,No
fqjp817200861,Low,motorcycle,Delivered,No
hcir495835518,Low,scooter,Delivered,No
usqe160874595,Low,motorcycle,Delivered,No
rtyk017210790,Low,motorcycle,Delivered,No
httb168781713,Low,scooter,Delivered,No
iotj845498675,Low,scooter,Delivered,No
yqvo896636303,Low,motorcycle,Delivered,No
bfvg566648568,Low,scooter,Delivered,No
fpxh795357266,Low,scooter,Delivered,No
ecmf231248943,Low,motorcycle,Delivered,No
jfvu606778954,Low,motorcycle,Delivered,No
hwwy040663219,Low,motorcycle,Delivered,No
wyaj282655152,Low,scooter,Delivered,No
jnnx403256644,Low,scooter,Delivered,No
udty809182432,Low,scooter,Delivered,No
teks503233571,Low,scooter,Delivered,No
kenn109422916,Low,motorcycle,Delivered,No
vtcx290939484,Low,scooter,Delivered,No
euav148834611,Low,van,Delivered,No
modl947774694,Low,scooter,Delivered,No
qyap763385968,Low,motorcycle,Delivered,No
lhlj460195928,Low,scooter,Delivered,No
ewyy484632527,Low,motorcycle,Delivered,No
sxio713324366,Low,motorcycle,Delivered,No
yjno172472163,Low,van,Delivered,No
esvw818753811,Low,motorcycle,Delivered,No
ders107664960,Low,scooter,Delivered,No
rmaa369614978,Low,scooter,Delivered,No
reoy770414560,Low,motorcycle,Delivered,No
uypd286471563,Low,scooter,Delivered,No
shwr193437693,Low,scooter,Delivered,No
wmqz698436026,Low,motorcycle,Delivered,No
gfss128000069,Low,motorcycle,Delivered,No
rksv810164124,Low,scooter,Delivered,No
yzll907214610,Low,motorcycle,Delivered,No
xpbm902755034,Low,motorcycle,Delivered,No
ajeh185979428,Low,motorcycle,Delivered,No
jnqv040228572,Low,motorcycle,Delivered,No
qlvo577174309,Low,motorcycle,Delivered,No
bejg701450481,Low,motorcycle,Delivered,No
peco665545160,Low,motorcycle,Delivered,No
gspi543450980,Low,scooter,Delivered,No
nquz879254311,Low,motorcycle,Delivered,No
xhtu690992540,Low,motorcycle,Delivered,No
pixl821491290,Low,motorcycle,Delivered,No
lhsq639452193,Low,motorcycle,Delivered,No
ziuj613624229,Low,scooter,Delivered,No
smmk414587538,Low,motorcycle,Delivered,No
gzvi252428225,Low,scooter,Delivered,No
mfki943190551,Low,scooter,Delivered,No
hpkl259149154,Low,motorcycle,Delivered,No
kwjf612381317,Low,motorcycle,Delivered,No
vctg559417762,Low,motorcycle,Delivered,No
lwmh799849312,Low,motorcycle,Delivered,No
hkdp376321249,Low,scooter,Delivered,No
ipak460307269,Low,motorcycle,Delivered,No
kfcm664612462,Low,motorcycle,Delivered,No
gplv691721012,Low,motorcycle,Delivered,No
xmxk858003555,Low,motorcycle,Delivered,No
afvo875573851,Low,scooter,Delivered,No
qaou678877291,Low,motorcycle,Delivered,No
zbvh828569640,Low,van,Delivered,No
fxrc041321830,Low,motorcycle,Delivered,No
vhur861054289,Low,scooter,Delivered,No
bvcl020699654,Low,motorcycle,Delivered,No
qqpa538200469,Low,motorcycle,Delivered,No
hpsq854377192,Low,motorcycle,Delivered,No
pxbt681884524,Low,motorcycle,Delivered,No
esin708005776,Low,motorcycle,Delivered,No
phve520765895,Low,scooter,Delivered,No
pyrq396180688,Low,motorcycle,Delivered,No
jiub147386168,Low,van,Delivered,No
ipgd274885415,Low,motorcycle,Delivered,No
izfs185562101,Low,scooter,Delivered,No
phrf209613336,Low,motorcycle,Delivered,No
ztlz425095350,Low,scooter,Delivered,No
uidk855403760,Low,scooter,Delivered,No
saly328120213,Low,scooter,Delivered,No
vche346279176,Low,motorcycle,Delivered,No
rtjs942112368,Low,scooter,Delivered,No
hfmi009598753,Low,motorcycle,Delivered,No
lghb873988922,Low,van,Delivered,No
hmnx586136844,Low,scooter,Delivered,No
bgjt967702294,Low,motorcycle,Delivered,No
qjaq707001062,Low,motorcycle,Delivered,No
dvfy575977434,Low,motorcycle,Delivered,No
xrwp308007631,Low,scooter,Delivered,No
qngj362513896,Low,motorcycle,Delivered,No
qbir445463508,Low,motorcycle,Delivered,No
qgjm131616185,Low,scooter,Delivered,No
pkay553361659,Low,motorcycle,Delivered,No
lqzb779382333,Low,scooter,Delivered,No
zprz603673219,Low,scooter,Delivered,No
hjrb537851412,Low,scooter,Delivered,No
kqmw087328497,Low,scooter,Delivered,No
rknc232551350,Low,motorcycle,Delivered,No
olys803480694,Low,motorcycle,Delivered,No
kjzp614797592,Low,motorcycle,Delivered,No
zqwb164450398,Low,motorcycle,Delivered,No
iday650356481,Low,motorcycle,Delivered,No
qhme838869298,Low,motorcycle,Delivered,No
esff809875836,Low,motorcycle,Delivered,No
tycr505017738,Low,motorcycle,Delivered,No
calb168820341,Low,motorcycle,Delivered,No
dsxz001526780,Low,scooter,Delivered,No
vkdn245245124,Low,motorcycle,Delivered,No
hqso606774527,Low,scooter,Delivered,No
fcds753940284,Low,scooter,Delivered,No
hhgf382423446,Low,motorcycle,Delivered,No
scym937171070,Low,scooter,Delivered,No
gcbu968079952,Low,scooter,Delivered,No
klaa611438200,Low,scooter,Delivered,No
dbhr319109329,Low,scooter,Delivered,No
crzx125963164,Low,motorcycle,Delivered,No
zcrq496382439,Low,motorcycle,Delivered,No
opxs086805462,Low,motorcycle,Delivered,No
nonz248648105,Low,motorcycle,Delivered,No
ofud731635654,Low,motorcycle,Delivered,No
xjuc279059590,Low,scooter,Delivered,No
uwqb398128971,Low,scooter,Delivered,No
astx926504247,Low,motorcycle,Delivered,No
cdsf910095361,Low,motorcycle,Delivered,No
rccw968438872,Low,motorcycle,Delivered,No
brae458636227,Low,motorcycle,Delivered,No
gwpu217646367,Low,motorcycle,Delivered,No
yupx335454580,Low,motorcycle,Delivered,No
svtu612603497,Low,scooter,Delivered,No
pnix530833299,Low,scooter,Delivered,No
dahf937969365,Low,motorcycle,Delivered,No
ujpg521316957,Low,van,Delivered,No
tscp237974568,Low,motorcycle,Delivered,No
sadi419274790,Low,scooter,Delivered,No
yzsa326792913,Low,motorcycle,Delivered,No
kywe728257104,Low,scooter,Delivered,No
idfv738709167,Low,motorcycle,Delivered,No
ynfe306777020,Low,scooter,Delivered,No
ptkc613715537,Low,motorcycle,Delivered,No
jxwc345143950,Low,motorcycle,Delivered,No
scqn442664828,Low,motorcycle,Delivered,No
tadx179731533,Low,motorcycle,Delivered,No
gumj457739860,Low,motorcycle,Delivered,No
sjlw655700130,Low,motorcycle,Delivered,No
ywwa373423687,Low,motorcycle,Delivered,No
bauu814808629,Low,motorcycle,Delivered,No
pefv219257003,Low,motorcycle,Delivered,No
vqrt731722787,Low,van,Delivered,No
nhyg801097504,Low,motorcycle,Delivered,No
uyzf268978948,Low,motorcycle,Delivered,No
gurs540143640,Low,motorcycle,Delivered,No
xqrz399127317,Low,motorcycle,Delivered,No
pfhf732808714,Low,van,Delivered,No
zcka719558142,Low,scooter,Delivered,No
uttk318649008,Low,motorcycle,Delivered,No
qwyo096760804,Low,motorcycle,Delivered,No
jdky200382456,Low,van,Delivered,No
jqcv295287704,Low,scooter,Delivered,No
pnpw870335188,Low,motorcycle,Delivered,No
tpfm321203594,Low,scooter,Delivered,No
qkal192442710,Low,motorcycle,Delivered,No
qcxk010516843,Low,motorcycle,Delivered,No
xxzv102261517,Low,motorcycle,Delivered,No
klwg518167020,Low,scooter,Delivered,No
rcfz421943753,Low,motorcycle,Delivered,No
avku323806782,Low,scooter,Delivered,No
vuxs315227266,Low,scooter,Delivered,No
qgcq534098101,Low,scooter,Delivered,No
kyju467947623,Low,motorcycle,Delivered,No
fteg788909349,Low,motorcycle,Delivered,No
ancy162175479,Low,motorcycle,Delivered,No
tkqj496135719,Low,scooter,Delivered,No
zoev253231770,Low,scooter,Delivered,No
tjmc343061119,Low,motorcycle,Delivered,No
lobj957668472,Low,motorcycle,Delivered,No
jhfw340806139,Low,motorcycle,Delivered,No
kfwy339732647,Low,motorcycle,Delivered,No
vjbr614284243,Low,motorcycle,Delivered,No
undi126930599,Low,scooter,Delivered,No
rxct759939106,Low,motorcycle,Delivered,No
latp395079631,Low,scooter,Delivered,No
zpky376949635,Low,scooter,Delivered,No
dxvt028335631,Low,motorcycle,Delivered,No
ahwn066661338,Low,scooter,Delivered,No
uato112901322,Low,motorcycle,Delivered,No
xwbf155441159,Low,scooter,Delivered,No
ahdw152263479,Low,motorcycle,Delivered,No
kgup750299702,Low,motorcycle,Delivered,No
eulw364174763,Low,motorcycle,Delivered,No
wdbq365550057,Low,motorcycle,Delivered,No
plau239632994,Low,motorcycle,Delivered,No
gjgn685914713,Low,motorcycle,Delivered,No
ypdv153847081,Low,motorcycle,Delivered,No
pgqe697441661,Low,van,Delivered,No
xrcb667696300,Low,motorcycle,Delivered,No
grhk639947069,Low,motorcycle,Delivered,No
oslf258332859,Low,motorcycle,Delivered,No
joch215246704,Low,motorcycle,Delivered,No
xypn371898873,Low,motorcycle,Delivered,No
tlpg252381177,Low,scooter,Delivered,No
fosz374689688,Low,motorcycle,Delivered,No
vryp229407274,Low,van,Delivered,No
jkux397669853,Low,scooter,Delivered,No
rkkn532472066,Low,motorcycle,Delivered,No
irle482207457,Low,motorcycle,Delivered,No
fgds790536488,Low,motorcycle,Delivered,No
qxmq106119463,Low,motorcycle,Delivered,No
jdyh798682425,Low,motorcycle,Delivered,No
hnko169867797,Low,motorcycle,Delivered,No
fhpa132347406,Low,motorcycle,Delivered,No
ohzu044354016,Low,motorcycle,Delivered,No
sojp447388443,Low,motorcycle,Delivered,No
ztmr452747738,Low,scooter,Delivered,No
vkll727723408,Low,motorcycle,Delivered,No
ufrc123690735,Low,scooter,Delivered,No
nnjw747310143,Low,motorcycle,Delivered,No
acjh758165351,Low,motorcycle,Delivered,No
hxiw998490209,Low,motorcycle,Delivered,No
hpjf735661453,Low,motorcycle,Delivered,No
dzjm191749027,Low,motorcycle,Delivered,No
xyru423354016,Low,motorcycle,Delivered,No
qhpe350520744,Low,scooter,Delivered,No
hgmq773055285,Low,scooter,Delivered,No
xqik802273837,Low,scooter,Delivered,No
jgzx895218142,Low,motorcycle,Delivered,No
fdvb533644604,Low,motorcycle,Delivered,No
zryh048014714,Low,scooter,Delivered,No
pekb383150298,Low,scooter,Delivered,No
svon279863559,Low,motorcycle,Delivered,No
weeo731866100,Low,motorcycle,Delivered,No
xqyl245307495,Low,motorcycle,Delivered,No
jhbl664141237,Low,van,Delivered,No
yglv475903858,Low,van,Delivered,No
qage061064518,Low,scooter,Delivered,No
extz693189568,Low,scooter,Delivered,No
hzqr069134395,Low,motorcycle,Delivered,No
neft422526094,Low,van,Delivered,No
ewmu898556693,Low,motorcycle,Delivered,No
wufm414287788,Low,motorcycle,Delivered,No
effj834913696,Low,scooter,Delivered,No
buwg838922274,Low,motorcycle,Delivered,No
vxkh709922731,Low,motorcycle,Delivered,No
nrcc730747470,Low,scooter,Delivered,No
kqoe185564029,Low,scooter,Delivered,No
snxo617925785,Low,scooter,Delivered,No
wifs749210011,Low,van,Delivered,No
hfzk699095303,Low,scooter,Delivered,No
jqra720807702,Low,motorcycle,Delivered,No
ydui990381124,Low,motorcycle,Delivered,No
ghpr521819269,Low,motorcycle,Delivered,No
ffuf273814183,Low,motorcycle,Delivered,No
vpus976112434,Low,scooter,Delivered,No
emzq702072561,Low,motorcycle,Delivered,No
tbaf796637888,Low,scooter,Delivered,No
kiau755614399,Low,motorcycle,Delivered,No
lxeq203381436,Low,motorcycle,Delivered,No
cvdv657926104,Low,motorcycle,Delivered,No
depm077095219,Low,van,Delivered,No
qxty036277566,Low,scooter,Delivered,No
qocd689963414,Low,motorcycle,Delivered,No
gsex011115489,Low,motorcycle,Delivered,No
wjwu635395641,Low,scooter,Delivered,No
wyma039625553,Low,motorcycle,Delivered,No
fiiu863179668,Low,scooter,Delivered,No
mhrh223986158,Low,scooter,Delivered,No
xeuy242296635,Low,motorcycle,Delivered,No
tpkn516272164,Low,motorcycle,Delivered,No
wqiy800347356,Low,scooter,Delivered,No
dozu737571367,Low,scooter,Delivered,No
konx959758201,Low,motorcycle,Delivered,No
joyj444650508,Low,van,Delivered,No
mzee769074925,Low,motorcycle,Delivered,No
wcbt536458672,Low,scooter,Delivered,No
iwhe203910144,Low,motorcycle,Delivered,No
ndfq426024617,Low,scooter,Delivered,No
uzyz258648640,Low,scooter,Delivered,No
ojts074588733,Low,van,Delivered,No
swrf511788988,Low,scooter,Delivered,No
dvgo349981009,Low,motorcycle,Delivered,No
weim071599192,Low,motorcycle,Delivered,No
avhj429630004,Low,scooter,Delivered,No
tifz774867651,Low,scooter,Delivered,No
vjvy196637851,Low,motorcycle,Delivered,No
zyfg873170253,Low,motorcycle,Delivered,No
gxjj776858817,Low,motorcycle,Delivered,No
pjmg913829271,Low,van,Delivered,No
tmbc616104802,Low,motorcycle,Delivered,No
ctfk511640990,Low,motorcycle,Delivered,No
qyeh308429452,Low,motorcycle,Delivered,No
ppdo062414605,Low,motorcycle,Delivered,No
iuww098908439,Low,scooter,Delivered,No
zqec737019005,Low,scooter,Delivered,No
bnpe888655642,Low,scooter,Delivered,No
dmqp124814140,Low,scooter,Delivered,No
rvrq618417511,Low,motorcycle,Delivered,No
hznn727084538,Low,scooter,Delivered,No
gepj456195376,Low,scooter,Delivered,No
nkjm823394236,Low,scooter,Delivered,No
yrti700430146,Low,scooter,Delivered,No
apcw562271526,Low,motorcycle,Delivered,No
tywy136132950,Low,scooter,Delivered,No
ammb314292094,Low,motorcycle,Delivered,No
jrny042397075,Low,scooter,Delivered,No
oetm290047132,Low,scooter,Delivered,No
jfrw225612710,Low,motorcycle,Delivered,No
phvf383654278,Low,motorcycle,Delivered,No
vaqs493256094,Low,motorcycle,Delivered,No
mlmm500276146,Low,motorcycle,Delivered,No
vdik435268803,Low,van,Delivered,No
rtwo183364508,Low,motorcycle,Delivered,No
agmf970383286,Low,scooter,Delivered,No
hbvq839610711,Low,scooter,Delivered,No
xcyc155375473,Low,motorcycle,Delivered,No
oqxx839807580,Low,motorcycle,Delivered,No
gqtb517559067,Low,scooter,Delivered,No
jryc175371951,Low,motorcycle,Delivered,No
yfjj709568565,Low,motorcycle,Delivered,No
xash070865994,Low,scooter,Delivered,No
xxtq993355050,Low,van,Delivered,No
whca701382720,Low,scooter,Delivered,No
dirt861145493,Low,motorcycle,Delivered,No
kajh065895785,Low,scooter,Delivered,No
uyfp796809208,Low,motorcycle,Delivered,No
xsjc037687760,Low,motorcycle,Delivered,No
ggms331343591,Low,motorcycle,Delivered,No
msdq019368795,Low,scooter,Delivered,No
awcs423933502,Low,scooter,Delivered,No
moki931996281,Low,scooter,Delivered,No
qknv550586308,Low,scooter,Delivered,No
fedu382213483,Low,scooter,Delivered,No
vose277541207,Low,van,Delivered,No
mund760552127,Low,scooter,Delivered,No
eivs402578425,Low,motorcycle,Delivered,No
kmld461057644,Low,motorcycle,Delivered,No
pfhk700269943,Low,motorcycle,Delivered,No
jyyz007750745,Low,motorcycle,Delivered,No
gdra038701976,Low,scooter,Delivered,No
kdiz844736095,Low,motorcycle,Delivered,No
ikjy506585617,Low,motorcycle,Delivered,No
glzg376811559,Low,motorcycle,Delivered,No
xhfe178414354,Low,motorcycle,Delivered,No
dfed561506171,Low,scooter,Delivered,No
wlhh221558749,Low,scooter,Delivered,No
erec430789451,Low,motorcycle,Delivered,No
wrmg702307719,Low,scooter,Delivered,No
powz047644860,Low,motorcycle,Delivered,No
ggpb457323733,Low,scooter,Delivered,No
psjb209613697,Low,motorcycle,Delivered,No
ryuk448452280,Low,motorcycle,Delivered,No
oqqj289518810,Low,van,Delivered,No
